,id,name,neighbourhood,latitude,longitude,room_type,calculated_host_listings_count,license
5227,6.92627E+17,Amazing  Master Bedroom  with Jacuzzi,San Jose,37.32581,-121.77375,Private room,1,
5228,6.9956E+17,Beautiful Home and lovely room.,San Jose,37.35576,-121.81355,Shared room,2,
5229,6.92747E+17,"Cheerful 3 bedroom, study, 2 bath open floor plan",San Jose,37.23811,-121.81443,Entire home/apt,1,
5230,7.0431E+17,2-Bedroom House in a Friendly Neighborhood,San Jose,37.23939,-121.81024,Entire home/apt,1,
5231,6.92781E+17,"Lovely Downtown Modern New-Build, w/Secure Parking",San Jose,37.3447,-121.88904,Entire home/apt,7,
5232,7.0432E+17,Contemporary & spacious townhouse,San Jose,37.27392,-121.84243,Entire home/apt,1,
5233,6.99594E+17,Entire 2B1B near Amphitheater,Mountain View,37.40649,-122.0909,Entire home/apt,40,
5234,6.92972E+17,One bed room2 with private entrance,San Jose,37.2968,-121.81066,Private room,6,
5235,6.99913E+17,Enjoy quiet room in nice house.,San Jose,37.3549007,-121.8129771,Shared room,2,
5236,7.04494E+17,S0 Cozy Master Bedroom w/ Private Bath Near Apple,Santa Clara,37.36447,-121.98616,Private room,10,
5237,7.11069E+17,Cozy 2 private bedrooms/1 bath in Willow Glen home,San Jose,37.2803,-121.90108,Private room,3,
5238,7.04683E+17,Spacious Private Room 1 Queen / Netflix TV,San Jose,37.38957,-121.83311,Private room,8,
5239,7.00096E+17,San Jose private bedroom in a safe house,San Jose,37.37373,-121.88131,Private room,2,
5240,7.00107E+17,Remodeled 2 room guest suites in the Bay area,San Jose,37.29648,-121.82776,Entire home/apt,1,
5241,7.11663E+17,Buster the Converted Bus,San Jose,37.26969,-121.91943,Entire home/apt,1,
5242,7.00137E+17,M&J@Spacious 4B2B Remolded SFH/AC/Fast WiFi | 634,Santa Clara,37.33967,-121.96084,Entire home/apt,12,
5243,7.00208E+17,"Luxurious 2 bed, 2 bath Condo in Santa Clara, CA.",Santa Clara,37.39668,-121.95931,Entire home/apt,1,
5244,7.05047E+17,@ Marbella Lane - 4BR Cozy home in SJ | Pool,Unincorporated Areas,37.39403,-121.82623,Entire home/apt,20,
5245,7.11699E+17,#150-New comfy Private Bedroom with wireless TV,San Jose,37.32596,-121.87889,Private room,10,
5246,7.05117E+17,One Bedroom Suite In Brand New TH Near Apple,Santa Clara,37.34176,-121.98258,Private room,2,
5247,7.00275E+17,"Sunny 1-bedroom with pool near midtown, Palo Alto",Palo Alto,37.43839,-122.11908,Private room,1,
5248,7.11788E+17,2房一厅一卫的独立套间,San Jose,37.303,-122.03012,Private room,13,
5249,7.00292E+17,Entire Mountain View Apt - near Amphitheater,Mountain View,37.40732,-122.08884,Entire home/apt,40,
5250,7.00668E+17,"Zen Meets Art, Art Meets Luxury",Palo Alto,37.43885,-122.12801,Entire home/apt,19,
5251,7.05284E+17,Wondeful 3B in a new house! With parking,Santa Clara,37.39787,-121.96476,Entire home/apt,7,
5252,7.12259E+17,Welcome to Santana Row Home Oasis Near Airport,Unincorporated Areas,37.32238,-121.93877,Entire home/apt,5,
5253,7.12351E+17,#1-Cozy unit w/kitchen/nice house at San Jose,San Jose,37.34881,-121.89786,Entire home/apt,10,
5254,7.05309E+17,Charming 1-bedroom with beautiful views + parking,Palo Alto,37.39061,-122.16936,Private room,3,
5255,7.00767E+17,Cheerful master bedroom,Sunnyvale,37.392,-122.00357,Private room,9,2022-7512
5256,7.12402E+17,"Cozy Private bedroom, mins to High Tech Companies",Sunnyvale,37.3465,-122.04271,Private room,4,2022-7575
5257,7.00856E+17,Executive residence in a great area,Campbell,37.26472,-121.98777,Entire home/apt,1,
5258,7.12414E+17,"Private Cozy Clean Room, Mins to access everything",Sunnyvale,37.34579,-122.04148,Private room,4,2022-7575
5259,7.12469E+17,"Private cozy bedroom, private bath, Wi-Fi, parking",San Jose,37.3348,-121.78909,Private room,9,
5260,7.01003E+17,SJ Downtown 1BR Studiowt Private entrance/Kitchen,San Jose,37.34372,-121.89773,Entire home/apt,2,
5261,7.05323E+17,Lovely 2 bedroom townhouse with pool and hot tub,Mountain View,37.39345,-122.10241,Entire home/apt,1,
5262,7.05387E+17,W1 private bedroom shopping mall internat airport,Unincorporated Areas,37.3195,-121.93685,Private room,35,
5263,7.12578E+17,"Private Room in Downtown Palo Alto, University Ave",Palo Alto,37.44163,-122.16055,Private room,1,
5264,7.05599E+17,Modern Bedroom with Private Bath and Essentials,San Jose,37.2952549,-121.9806135,Private room,1,
5265,7.01022E+17,Sunny Home in the center of Mountain View,Mountain View,37.39545,-122.09923,Entire home/apt,2,
5266,7.01051E+17,I K master bedroom own bathroom comfortable,San Jose,37.24521,-121.8431,Private room,15,
5267,7.12687E+17,Cozy Private Bedroom in San Jose Berryessa,San Jose,37.39184,-121.87652,Private room,8,
5268,7.01057E+17,I U private bedroom comfortable central AC/heater,San Jose,37.24308,-121.84265,Private room,15,
5269,7.0106E+17,Downtown Sunnyvale Cozy2/1B Home with free parking,Sunnyvale,37.37825,-122.03013,Entire home/apt,7,2022-7534
5270,7.13128E+17,"250sq-ft master, ensuite jacuzzi, walk-in closets",Santa Clara,37.3453,-121.98773,Private room,7,
5271,7.01073E+17,I C private bedroom big central AC/heater,San Jose,37.24333,-121.84216,Private room,15,
5272,7.05753E+17,Beautiful house | Holiday special offers,Palo Alto,37.43953,-122.12561,Private room,2,
5273,7.05829E+17,"Easy, laid back living.",Santa Clara,37.3342289,-121.9610833,Private room,1,
5274,7.13306E+17,Large house scenic backyd family friendly 1 Host,Sunnyvale,37.34658,-122.04294,Entire home/apt,4,2022-7575
5275,7.05944E+17,R4| 4 min to Stanford | Clean & Cozy Private Room,Palo Alto,37.44134,-122.14689,Private room,8,
5276,7.01081E+17,IY spacious master bedroom own entrance comfortabl,San Jose,37.2451,-121.84339,Private room,15,
5277,7.01156E+17,"San Jose 1BR w/ Pool, Gym & W/D, nr San Pedro Sq",San Jose,37.3350112,-121.892281,Entire home/apt,461,
5278,7.01411E+17,Modern&Homely 2B2B Guesthouse in Heart of San Jose,San Jose,37.31688,-121.88055,Entire home/apt,2,
5279,7.13336E+17,Executive 4 B2.5B 2100 SQFT House Japantown Yards,San Jose,37.35662,-121.90058,Entire home/apt,14,
5280,7.0598E+17,Schöne & sichere Unterkunft+kostenloser Parkplatz,Los Altos,37.40076,-122.11655,Entire home/apt,1,
5281,7.06038E+17,Happy master bedroom,Sunnyvale,37.39025,-122.00327,Private room,9,2022-7512
5282,7.13343E+17,"Quiet 1 BR in a 5-BR home, of 4 current residents.",San Jose,37.41597,-121.95915,Private room,1,
5283,7.13739E+17,"Modern townhouse with downtown SJ views, hot tub.",San Jose,37.27646,-121.80637,Entire home/apt,1,
5284,7.01433E+17,Penthouse Downtown w Amazing View 5 min to Airport,San Jose,37.33424,-121.89268,Entire home/apt,1,
5285,7.139E+17,Gorgeous Master Bedroom in San Jose Berryessa,San Jose,37.39003,-121.87768,Private room,8,
5286,7.01438E+17,Lovely Cheap Apartment close to Stanford Uni,Palo Alto,37.42707,-122.14869,Private room,2,
5287,7.01511E+17,Separate room B in townhouse,Sunnyvale,37.35155,-122.02987,Private room,19,
5288,7.06413E+17,C-Comfort Queen Bed pvt room/ TV /kitchen/parking,San Jose,37.3908,-121.83288,Private room,8,
5289,7.13912E+17,Comfy master Bedroom in San Jose Berryessa,San Jose,37.38981,-121.87768,Private room,8,
5290,7.06448E+17,Kasa Palo Alto | Stay in Silicon Valley,Palo Alto,37.42043,-122.13674,Private room,15,
5291,7.13959E+17,Pleasant Private Bedroom in San Jose Berryessa,San Jose,37.39126,-121.87773,Private room,8,
5292,7.06448E+17,Kasa Palo Alto | Explore Stanford Campus,Palo Alto,37.42008,-122.13801,Private room,15,
5293,7.0153E+17,Entire Guest House 1 King Bed | 1 Bath,San Jose,37.29969,-122.00163,Entire home/apt,1,
5294,7.13965E+17,Chelsea room - Peaceful master bedroom,San Jose,37.2787,-121.85864,Private room,3,
5295,7.06516E+17,Kasa Palo Alto | Cozy California Space,Palo Alto,37.42228,-122.13797,Private room,15,
5296,7.13966E+17,Cute Private Bedroom in San Jose Berryessa,San Jose,37.39177,-121.87629,Private room,8,
5297,7.06516E+17,Kasa Palo Alto | Live Like a Local,Palo Alto,37.42052,-122.13623,Private room,15,
5298,7.01589E+17,"MacGregor 26M Sailboat 
Sail or Sleep",Gilroy,37.02882,-121.60567,Entire home/apt,1,
5299,7.14433E+17,Charming 2BR Place in Mountain View,Mountain View,37.40289,-122.08151,Entire home/apt,290,
5300,7.1457E+17,Welcoming Stay in the Heart of SV tech hub,Santa Clara,37.36838,-121.98655,Entire home/apt,1,
5301,7.0163E+17,舒服的独立房间C,Sunnyvale,37.3519,-122.03155,Private room,19,
5302,7.01643E+17,~2B2B Near SAP/Downtown SJ/SJ Airport Cozy Apt#404,San Jose,37.32122,-121.88199,Entire home/apt,15,
5303,7.06561E+17,Joshua Tree Condo,Santa Clara,37.32549269,-121.9712033,Entire home/apt,1,
5304,7.14845E+17,"Sunnyvale 1BR w/ w/d, gym & pool, nr 101, 237",Sunnyvale,37.3890835,-121.9942959,Entire home/apt,461,
5305,7.06602E+17,Delightful 2BR Cottage Near Castro Street,Mountain View,37.39184,-122.08277,Entire home/apt,19,
5306,7.06608E+17,Stylish 3b2b House + AC/Heater,Santa Clara,37.33825,-121.99019,Entire home/apt,36,
5307,7.01696E+17,Spacious private Room3 cozy home Bay Area San Jose,San Jose,37.26394,-121.94089,Private room,4,
5308,7.14932E+17,Clean and Quiet Rooms in Sunnyvale,Sunnyvale,37.4003922,-122.0018471,Private room,1,
5309,7.01696E+17,Spacious master Room1 cozy home Bay Area San Jose,San Jose,37.26208,-121.94158,Private room,4,
5310,7.017E+17,Spacious private Room2 cozy home Bay Area San Jose,San Jose,37.26207,-121.94272,Private room,4,
5311,7.06803E+17,Home in the heart of willow Glen San Jose,San Jose,37.29308,-121.88179,Entire home/apt,1,
5312,7.06807E+17,Modern Apartment in Prime Location (ID8705X55),Campbell,37.27869,-121.95589,Entire home/apt,4,
5313,7.06897E+17,Designer Modern 2B/2B Townhouse w/ Secure Parking,San Jose,37.34452,-121.88883,Entire home/apt,7,
5314,7.14937E+17,"Sunnyvale 1br w/ pool, a/c & w/d, near highways",Sunnyvale,37.3889479,-121.993563,Entire home/apt,461,
5315,7.07264E+17,"Joyful housing for individual, couple or family!",San Jose,37.39843,-121.86155,Private room,1,
5316,7.21755E+17,New 3-bedroom downtown home w/ spacious parking,San Jose,37.34054,-121.88015,Entire home/apt,6,
5317,7.1506E+17,"San Jose 2BR w/ pool, gym, near highways",San Jose,37.2796545,-121.8731163,Entire home/apt,461,
5318,7.22179E+17,"Sunnyvale 2BR w/ pool, a/c & w/d, nr freeways",Sunnyvale,37.4010703,-122.0117296,Entire home/apt,461,
5319,7.15146E+17,@ Marbella Lane - 3BR House | Peaceful home in SJ,San Jose,37.38608,-121.83344,Entire home/apt,20,
5320,7.07289E+17,Adorable 1b1b Guesthouse/longterm/pet friendly,Santa Clara,37.33527,-121.97383,Entire home/apt,3,
5321,7.15146E+17,One Bedroom Condo located near Silicon Valley.,San Jose,37.25668,-121.90025,Entire home/apt,1,
5322,7.07471E+17,Comfortable Spacious Entire Br with Private Bth/AC,San Jose,37.37769,-121.84297,Private room,5,
5323,7.22478E+17,"Nice, safe private room 3-1",Santa Clara,37.39858,-121.96076,Private room,17,
5324,7.15273E+17,Lovely 1-bedroom unit inside an apartment,San Jose,37.41137,-121.92822,Private room,1,
5325,7.22482E+17,Entire condo in Santa Clara,San Jose,37.31127,-121.8811,Entire home/apt,1,
5326,7.22483E+17,"Nice, safe private room 3-2",Santa Clara,37.40022,-121.95905,Private room,17,
5327,7.07538E+17,"Lovely studio, walking to Stanford, free parking!",Palo Alto,37.42298,-122.14937,Entire home/apt,2,
5328,7.15303E+17,"Mountain View 1br w/ gym, pool & w/d, nr downtown",Mountain View,37.3985278,-122.0872183,Entire home/apt,461,
5329,7.22487E+17,"Nice, safe private room 3-3",Santa Clara,37.40051,-121.9599,Private room,17,
5330,7.22489E+17,"Nice, safe private room 3-4",Santa Clara,37.4005,-121.96087,Private room,17,
5331,7.15621E+17,"Los Gatos 1br w/ gym, w/d & a/c, nr Creek trail",Los Gatos,37.2593063,-121.9633803,Entire home/apt,461,
5332,7.22492E+17,"Nice, safe private room 3-5",Santa Clara,37.39829,-121.96056,Private room,17,
5333,7.23096E+17,"*NEW* Stunning Home with Gym, Pool, and Offices!",Los Altos,37.36584,-122.0901,Entire home/apt,4,
5334,7.07538E+17,"Charming Home, Walking to Stanford, Free Parking",Palo Alto,37.42255,-122.14918,Entire home/apt,2,
5335,7.15637E+17,"Mountain View 1BR w/ gym & pool, near Stanford",Mountain View,37.3922328,-122.0624378,Entire home/apt,461,
5336,7.07923E+17,Lovely 1 bed / 1 bath beach themed apartment,Sunnyvale,37.38377,-122.05247,Entire home/apt,1,
5337,7.23169E+17,888 Entire 1 bed 1 bath Apt Unit Saratoga,San Jose,37.29613,-121.99867,Entire home/apt,24,
5338,7.15665E+17,Smart apartment in Silicon Valley,San Jose,37.40747,-121.93863,Entire home/apt,1,
5339,7.23252E+17,Master bedroom private bathroom Silicon Valley,San Jose,37.35126,-121.81869,Private room,2,
5340,7.07956E+17,Beautiful home and yard in heart of Silicon Valley,Palo Alto,37.41189,-122.12206,Entire home/apt,1,
5341,7.08086E+17,Entire Luxury 4BR/3BA-Business-Family travel-Pet,San Jose,37.29776,-121.8205,Entire home/apt,4,
5342,7.15837E+17,New decorated 1Br private space in San Jose,San Jose,37.37921,-121.84072,Private room,5,
5343,7.0822E+17,Mountain View Studio near Amphitheater & Shoreline,Mountain View,37.40174,-122.06726,Entire home/apt,40,
5344,7.08232E+17,Palo Alto 1B1B - close to Stanford Uni & Hospital,Palo Alto,37.43354,-122.18507,Entire home/apt,40,
5345,7.2347E+17,圣何塞市中心ins风格民宿/3号丛林房,San Jose,37.34775,-121.87555,Private room,4,
5346,7.23476E+17,圣何塞市中心ins风格民宿/1号阳光房,San Jose,37.34659,-121.87577,Private room,4,
5347,7.15849E+17,Nice Private BR in a quiet and safe neighbourhood,San Jose,37.37937,-121.84085,Private room,5,
5348,7.15917E+17,Nice Cupertino Apartment w/ Amenities,Cupertino,37.32466,-122.01194,Entire home/apt,6,
5349,7.15923E+17,Large room in Sunnyvale- very safe and secure,Sunnyvale,37.36927,-122.05643,Private room,2,
5350,7.23512E+17,Silicon Valley  #3 in San Jose with free parking,San Jose,37.35226,-121.81687,Private room,2,
5351,7.08247E+17,Modern Home | Minutes Away From Downtown SJ | SJC,San Jose,37.30636,-121.88064,Entire home/apt,2,
5352,7.16006E+17,Cheery California Cottage month of Oct.,San Jose,37.32823,-121.90728,Entire home/apt,1,
5353,7.0833E+17,Bedroom with private bathroom in a beautiful house,San Jose,37.25883,-121.82051,Private room,2,
5354,7.08632E+17,Private Room in a Silicon Valley SingleFamily Home,San Jose,37.24476,-121.84793,Private room,6,
5355,7.08737E+17,Convenient Location - 3B2B Single Family house +AC,Santa Clara,37.35597,-121.96307,Entire home/apt,36,
5356,7.08776E+17,"Private bedroom near nVidia, Apple, Intel, Kaiser",Santa Clara,37.35771,-121.97665,Private room,7,
5357,7.08809E+17,Spacious Private Bedroom with Private Bath + AC,San Jose,37.2831,-121.89674,Private room,36,
5358,7.08819E+17,Bright Private Bedroom with Private Bath + AC,San Jose,37.28676,-121.89728,Private room,36,
5359,7.08821E+17,Cheerful Private Bedroom with Private Bath + AC,San Jose,37.28201,-121.89441,Private room,36,
5360,7.09291E+17,Beautiful 1Br Space with AC/Private bathroom,San Jose,37.37797,-121.84281,Private room,5,
5361,7.09454E+17,#M0-Renovated Master BR w/ Private BA at MV,Mountain View,37.40577,-122.06719,Private room,1,
5362,7.09519E+17,Luxurious 1B1B in the Heart of Silicon Valley,San Jose,37.30905,-121.95047,Entire home/apt,1,
5363,7.09562E+17,PALO Alto Private Freestanding Cozy Cottage,Palo Alto,37.40491,-122.12267,Entire home/apt,1,
5364,7.09602E+17,Adorable 1-bedroom suite with private entrance,San Jose,37.29483,-121.89079,Entire home/apt,1,
5365,7.09704E+17,Country living in the City (ultra dog friendly),Unincorporated Areas,37.3749,-121.80039,Entire home/apt,1,
5366,7.23859E+17,"Lovely, private, spacious Palo Alto/Stanford home",Palo Alto,37.44762,-122.13418,Entire home/apt,1,
5367,7.23869E+17,Clean & Charming unit with an excellent location!,Santa Clara,37.3478,-121.9499,Entire home/apt,1,
5368,7.23938E+17,A quiet bedroom in a charming home,Santa Clara,37.35931,-121.98669,Private room,6,
5369,7.24028E+17,Cozy cute apartment near Santana Row,Santa Clara,37.36368,-121.96415,Entire home/apt,2,
5370,7.24162E+17,Charming 3 BR with 5 star reviews SJC SNV Campbell,Campbell,37.28193,-121.9604,Entire home/apt,1,
5371,7.24447E+17,Cupertino 温馨舒适的n房间,Cupertino,37.32814,-122.05356,Private room,13,AA0A2E62868C
5372,7.24518E+17,Comfy 3 BR home in Sunnyvale,Sunnyvale,37.33825,-122.01729,Entire home/apt,290,
5373,7.24781E+17,"Great location,  Cozy clean beautiful private",Sunnyvale,37.40528,-122.00762,Private room,1,
5374,7.24797E+17,Private entire house with kitchen,San Jose,37.32056,-121.79274,Entire home/apt,1,
5375,7.24847E+17,Modern Luxe 1-bedroom in the heart of the Bay,Milpitas,37.40884,-121.89147,Entire home/apt,2,
5376,7.25278E+17,Sunshine Cozy Home w/ Wi-Fi + Free Parking,Sunnyvale,37.38354,-122.01972,Entire home/apt,2,2022-7631
5377,7.25342E+17,Private bedroom for short term rent.,San Jose,37.29564,-121.9616,Private room,2,
5378,7.16069E+17,Beauty big master Bed & private bath & Parking,San Jose,37.3944,-121.86731,Private room,1,
5379,7.25459E+17,Luxury craftsman-style single-family home,Campbell,37.28181,-121.9464,Entire home/apt,1,
5380,7.25471E+17,Charming living space Q 民宅内的独立房间,Sunnyvale,37.38937,-122.00186,Private room,19,
5381,7.25493E+17,Santana Row Luxury Executive 2 Story Loft #3,San Jose,37.32226763,-121.9476762,Entire home/apt,3,
5382,7.25498E+17,Convenient Location Private  Room R,Sunnyvale,37.3879,-122.00354,Private room,19,
5383,7.25501E+17,欢乐民宅中的独立房间T 独立浴室,Sunnyvale,37.3893,-122.00327,Private room,19,
5384,7.25506E+17,Gorgeous Master Room M with Private Bath,Sunnyvale,37.38734,-122.00164,Private room,19,
5385,7.25552E+17,Fully Furnished Luxury Apartment in Mountain View,Mountain View,37.40527,-122.11113,Entire home/apt,18,
5386,7.25623E+17,Atlas,Palo Alto,37.4415,-122.154,Entire home/apt,1,
5387,7.25629E+17,2 Master! Modern 4B3B+A/C+free parking,San Jose,37.2583915,-121.9164211,Entire home/apt,2,
5388,7.25957E+17,4BR House in Mountain View,Mountain View,37.36876,-122.07058,Entire home/apt,290,
5389,7.26205E+17,Cheerful 2-bedroom home Kid+Pet Friendly,San Jose,37.26676,-121.90391,Entire home/apt,2,
5390,7.2626E+17,Tiny House @ the Funky Farm,Campbell,37.2858,-121.95837,Entire home/apt,1,
5391,7.10071E+17,Beautiful 5 BR home in Los Gatos,Los Gatos,37.23211,-121.9153,Entire home/apt,290,
5392,7.10159E+17,Large 1 bedroom with private bathroom,Milpitas,37.4528,-121.90699,Private room,1,
5393,7.10221E+17,客厅的一张用Room Dividers隔开的Twin Size小床( I ),San Jose,37.31736,-121.99225,Shared room,5,
5394,7.10445E+17,Manager's Special & Brand New 3B close Downtown SJ,San Jose,37.32201,-121.88033,Entire home/apt,15,
5395,7.10453E+17,Beautiful master bedroom with private bathroom,San Jose,37.25785,-121.82057,Private room,2,
5396,7.10563E+17,"Palo Alto 1BR w/ W/D, nr FB & shops",Palo Alto,37.4490035,-122.1653792,Entire home/apt,461,
5397,7.10563E+17,"Palo Alto 1BR w/ W/D, nr FB & shops",Palo Alto,37.4488264,-122.1650905,Entire home/apt,461,
5398,7.10869E+17,Lovely Private Room In Sunnyvale,Sunnyvale,37.37496,-122.02315,Private room,1,
5399,7.1088E+17,#155- Eclectic Private Room w/ TV at San Jose,San Jose,37.32767,-121.87886,Private room,10,
5400,7.16084E+17,~1B1B near SAP/Apple campus/SJ Airport #301,San Jose,37.32231,-121.87882,Entire home/apt,15,
